area,area_title,naics,naics_title,occ code,occ title,o_group,i_group,tot_emp,emp_prse,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,4-digit,400,21.7,2.33,16.31,33920,2.7,12.14,13.67,15.9,18.58,22.03,25250,28440,33070,38660,45830,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,4-digit,570,22.7,3.3,20.54,42720,2.9,15.36,17.04,19.88,23.94,27.91,31950,35450,41340,49790,58050,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,4-digit,**,**,**,27.67,57560,4,20.41,23.51,27.67,32.31,36.01,42450,48890,57550,67200,74890,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4041,Machinists,detailed,4-digit,**,**,**,19.48,40510,2.3,14.01,16.23,18.45,22.56,27.45,29150,33760,38380,46930,57100,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,4-digit,100,35,0.6,20.65,42940,3,13.8,16.48,19.35,26.05,29.76,28710,34280,40250,54180,61910,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4111,Tool and Die Makers,detailed,4-digit,140,12.6,0.84,26.37,54850,3.3,18.98,21.57,25.37,30.57,36.27,39470,44860,52760,63580,75430,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,4-digit,570,19.7,3.31,20.32,42260,5.1,12.95,16.37,20.09,24.41,28.93,26940,34060,41780,50770,60180,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,4-digit,50,23.5,0.27,20.28,42180,2.8,15.69,17.19,19.57,23.4,26.99,32640,35750,40710,48680,56140,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,4-digit,560,7.2,3.24,20.32,42260,2.3,14.39,16.88,19.94,23.58,27.72,29930,35110,41470,49040,57670,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,4-digit,30,29.3,0.19,19.02,39560,6.2,13.2,15.3,17.7,23.26,28.03,27460,31830,36810,48370,58310,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-9161,Computer Numerically Controlled Tool Operators,detailed,4-digit,4840,8,28.07,21.37,44460,2.4,15.26,17.63,21.22,24.78,28.99,31740,36680,44140,51550,60290,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-9162,Computer Numerically Controlled Tool Programmers,detailed,4-digit,230,23.4,1.35,24.62,51210,2,20.22,21.75,24.29,27.51,30.61,42060,45250,50530,57210,63670,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",51-9198,Helpers--Production Workers,detailed,4-digit,120,18.6,0.71,15.71,32670,3.3,10.01,11.93,16.38,18.56,20.66,20820,24820,34070,38600,42960,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",53-0000,Transportation and Material Moving Occupations,major,4-digit,640,12.5,3.74,16.56,34440,1.7,12.48,14.24,16.58,18.68,21.47,25950,29620,34480,38850,44660,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,4-digit,60,26.7,0.36,19.92,41430,3.9,16.15,17.22,18.97,21.83,24.74,33600,35820,39460,45400,51470,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,4-digit,440,18.2,2.53,16.25,33810,1.9,12.48,14.15,16.42,18.42,20.7,25960,29420,34150,38310,43050,,
55,Wisconsin,332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",53-7064,"Packers and Packagers, Hand",detailed,4-digit,90,28.1,0.55,15.85,32970,2.8,13.03,14.01,15.67,17.92,19.36,27100,29140,32590,37270,40260,,
55,Wisconsin,332710,Machine Shops,00-0000,All Occupations,total,5-digit,13990,3.7,100,23.61,49110,2.1,14.37,17.18,21.37,26.92,34.45,29890,35740,44440,56000,71650,,
55,Wisconsin,332710,Machine Shops,11-0000,Management Occupations,major,5-digit,470,14.2,3.35,66.82,138980,10.3,35.68,42.48,53.03,76.27,#,74210,88370,110290,158640,#,,
55,Wisconsin,332710,Machine Shops,11-1021,General and Operations Managers,detailed,5-digit,140,36.3,0.99,104.31,216960,13.3,52.26,67.16,#,#,#,108710,139680,#,#,#,,
55,Wisconsin,332710,Machine Shops,11-3051,Industrial Production Managers,detailed,5-digit,240,13.7,1.75,49.51,102990,2.9,34.34,39.42,47.56,57.09,66.19,71430,81990,98920,118750,137670,,
55,Wisconsin,332710,Machine Shops,11-9041,Architectural and Engineering Managers,detailed,5-digit,40,31.1,0.25,50.58,105200,5.4,40.71,42.92,46.5,50.72,65.22,84670,89280,96730,105500,135660,,
55,Wisconsin,332710,Machine Shops,13-0000,Business and Financial Operations Occupations,major,5-digit,410,11,2.91,28.37,59000,2.4,19.35,22.03,27.01,34.2,39.44,40250,45830,56190,71130,82040,,
55,Wisconsin,332710,Machine Shops,13-1020,Buyers and Purchasing Agents,detailed,5-digit,180,16.8,1.27,26.01,54100,3.5,17.85,20.9,24.71,31.36,36.55,37120,43480,51390,65220,76020,,
55,Wisconsin,332710,Machine Shops,13-1051,Cost Estimators,detailed,5-digit,30,31.8,0.24,25.67,53390,4.5,19.83,21.44,24.11,29.16,35.25,41250,44600,50150,60660,73320,,
55,Wisconsin,332710,Machine Shops,13-1071,Human Resources Specialists,detailed,5-digit,70,13.4,0.47,28.13,58520,3.9,20.38,22.76,27.22,33.27,38.61,42400,47340,56610,69190,80300,,
55,Wisconsin,332710,Machine Shops,13-2011,Accountants and Auditors,detailed,5-digit,110,14.6,0.78,32.93,68500,4.7,20.72,24.75,32.81,39.06,47.42,43100,51470,68240,81250,98640,,
55,Wisconsin,332710,Machine Shops,15-0000,Computer and Mathematical Occupations,major,5-digit,100,12.5,0.71,31.06,64600,2.7,21.47,25.35,29.9,36.85,43.08,44660,52720,62180,76640,89610,,
55,Wisconsin,332710,Machine Shops,15-1251,Computer Programmers,detailed,5-digit,50,18.1,0.37,32.6,67810,3.1,25.25,27.38,31.6,37.09,41.73,52530,56960,65720,77150,86790,,
55,Wisconsin,332710,Machine Shops,17-0000,Architecture and Engineering Occupations,major,5-digit,570,11.6,4.07,32.94,68510,2.3,21.51,27.28,33.05,38.37,45.3,44740,56750,68740,79800,94220,,
55,Wisconsin,332710,Machine Shops,17-2112,Industrial Engineers,detailed,5-digit,130,13,0.91,33.58,69840,2.4,25.25,28.39,33.13,38.38,45.03,52530,59040,68910,79830,93660,,
55,Wisconsin,332710,Machine Shops,17-2141,Mechanical Engineers,detailed,5-digit,360,15,2.54,34,70730,3.3,22.24,28.55,34.24,39.2,46.27,46260,59380,71220,81540,96250,,
55,Wisconsin,332710,Machine Shops,17-3013,Mechanical Drafters,detailed,5-digit,**,**,**,28.07,58380,7.1,20.56,24.22,28.08,32.72,36.73,42770,50390,58410,68060,76410,,
55,Wisconsin,332710,Machine Shops,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5-digit,50,24.4,0.37,13.31,27680,5.4,8.41,12.17,13.75,15.26,17.62,17480,25300,28590,31750,36660,,
55,Wisconsin,332710,Machine Shops,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,5-digit,50,24.4,0.37,13.31,27680,5.4,8.41,12.17,13.75,15.26,17.62,17480,25300,28590,31750,36660,,
55,Wisconsin,332710,Machine Shops,41-0000,Sales and Related Occupations,major,5-digit,350,13.1,2.48,32.74,68100,4.9,17.23,24.58,31.25,40.23,50.06,35840,51130,65000,83690,104130,,
55,Wisconsin,332710,Machine Shops,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5-digit,280,14.5,1.97,33.87,70440,4.5,17.71,26.58,32.47,40.67,51.33,36830,55280,67530,84600,106760,,
55,Wisconsin,332710,Machine Shops,43-0000,Office and Administrative Support Occupations,major,5-digit,1160,9.2,8.26,19.14,39820,2.5,12.65,15.71,18.82,22.6,26.15,26310,32670,39140,47020,54390,,
55,Wisconsin,332710,Machine Shops,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,5-digit,50,23.7,0.36,27.33,56850,3.3,20.45,22.37,25.94,31.85,37.15,42530,46520,53960,66250,77270,,
55,Wisconsin,332710,Machine Shops,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,5-digit,240,20.8,1.74,18.83,39160,6.5,11.13,14.99,19.6,22.83,25.17,23150,31190,40760,47500,52350,,
55,Wisconsin,332710,Machine Shops,43-4051,Customer Service Representatives,detailed,5-digit,50,20.7,0.33,22.11,45990,5.2,16.03,17.72,20.57,24.64,30.84,33340,36850,42790,51260,64140,,
55,Wisconsin,332710,Machine Shops,43-5061,"Production, Planning, and Expediting Clerks",detailed,5-digit,30,21.1,0.25,23.31,48490,4.1,16.62,19.16,23.02,27.75,30.64,34580,39850,47880,57720,63730,,
55,Wisconsin,332710,Machine Shops,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,5-digit,290,18.4,2.11,19.16,39860,2.5,14.82,16.65,19.28,22.13,23.93,30830,34640,40090,46020,49770,,
55,Wisconsin,332710,Machine Shops,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5-digit,**,**,**,16.04,33360,4.4,13.07,14.42,16.3,17.95,18.94,27180,30000,33900,37340,39400,,
55,Wisconsin,332710,Machine Shops,43-9061,"Office Clerks, General",detailed,5-digit,310,13.3,2.22,18.26,37980,5,9.73,14.16,17.92,22.07,27.53,20250,29450,37270,45900,57260,,
55,Wisconsin,332710,Machine Shops,49-0000,"Installation, Maintenance, and Repair Occupations",major,5-digit,270,9.7,1.92,23.61,49110,2.3,14.2,17.86,23.53,28.84,34.11,29530,37160,48940,59990,70950,,
55,Wisconsin,332710,Machine Shops,49-9041,Industrial Machinery Mechanics,detailed,5-digit,70,22.5,0.5,24.15,50220,4.6,14.48,19.21,25.63,28.99,31.35,30110,39950,53320,60310,65200,,
55,Wisconsin,332710,Machine Shops,49-9043,"Maintenance Workers, Machinery",detailed,5-digit,60,20.6,0.45,27.25,56680,5.8,17.49,23.75,28.05,32.04,36.55,36380,49400,58340,66630,76020,,
55,Wisconsin,332710,Machine Shops,49-9071,"Maintenance and Repair Workers, General",detailed,5-digit,110,13.7,0.77,19.68,40940,3.7,13.08,15.6,20.09,23.49,26.64,27210,32450,41780,48860,55410,,
55,Wisconsin,332710,Machine Shops,51-0000,Production Occupations,major,5-digit,10150,4.3,72.55,21.4,44510,1.5,14.54,17.09,20.83,25.08,29.81,30240,35540,43320,52170,62010,,
55,Wisconsin,332710,Machine Shops,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,5-digit,790,11.4,5.66,30.19,62800,1.7,21.92,25.35,29.12,34.55,41.05,45590,52730,60580,71860,85390,,
55,Wisconsin,332710,Machine Shops,51-2041,Structural Metal Fabricators and Fitters,detailed,5-digit,**,**,**,21.05,43790,7.2,14.5,16.94,20.79,23.68,25.86,30150,35240,43250,49250,53790,,
55,Wisconsin,332710,Machine Shops,51-2090,Miscellaneous Assemblers and Fabricators,detailed,5-digit,220,17.1,1.57,15.99,33270,4.6,10.66,12.92,15.53,18.51,22.83,22170,26880,32290,38510,47490,,
55,Wisconsin,332710,Machine Shops,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,5-digit,120,19.8,0.83,21.12,43930,3.3,16.05,18.81,21.43,23.73,26.42,33380,39130,44580,49360,54950,,
55,Wisconsin,332710,Machine Shops,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,5-digit,340,25.3,2.45,16.18,33660,2.9,12.1,13.67,16,18.44,21.41,25160,28420,33280,38360,44540,,
55,Wisconsin,332710,Machine Shops,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,5-digit,220,47.7,1.57,21.42,44540,4.4,15.42,17.62,20.85,25.21,28.78,32080,36650,43370,52440,59870,,
55,Wisconsin,332710,Machine Shops,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,5-digit,**,**,**,27.67,57560,4,20.41,23.51,27.67,32.31,36.01,42450,48890,57550,67200,74890,,
55,Wisconsin,332710,Machine Shops,51-4041,Machinists,detailed,5-digit,2230,11.9,15.94,19.73,41030,2.5,14.18,16.38,18.7,22.88,27.72,29500,34080,38900,47590,57650,,
55,Wisconsin,332710,Machine Shops,51-4111,Tool and Die Makers,detailed,5-digit,70,19.2,0.52,26.66,55460,4.8,19.57,21.86,25.4,30.03,37.54,40710,45470,52830,62450,78080,,
55,Wisconsin,332710,Machine Shops,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,5-digit,550,20.5,3.92,20.22,42050,5.3,12.82,16.26,19.95,24.39,28.88,26670,33820,41500,50730,60070,,
55,Wisconsin,332710,Machine Shops,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,5-digit,440,8.3,3.17,20.38,42390,2.8,14.25,16.9,20.04,23.57,27.65,29650,35140,41680,49020,57520,,
55,Wisconsin,332710,Machine Shops,51-9161,Computer Numerically Controlled Tool Operators,detailed,5-digit,4430,8.6,31.66,21.49,44700,2.6,15.25,17.75,21.38,24.94,29.1,31730,36920,44480,51880,60540,,
55,Wisconsin,332710,Machine Shops,51-9162,Computer Numerically Controlled Tool Programmers,detailed,5-digit,220,24.5,1.59,24.64,51250,2,20.24,21.77,24.31,27.52,30.68,42100,45290,50570,57230,63820,,
55,Wisconsin,332710,Machine Shops,51-9198,Helpers--Production Workers,detailed,5-digit,80,24.9,0.6,14.64,30440,5.1,9.85,11.2,15.23,17.85,19.41,20480,23300,31670,37130,40370,,
55,Wisconsin,332710,Machine Shops,53-0000,Transportation and Material Moving Occupations,major,5-digit,470,16.1,3.37,16.76,34850,2,12.74,14.34,16.65,18.8,21.8,26500,29830,34640,39100,45350,,
55,Wisconsin,332710,Machine Shops,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,5-digit,50,30.4,0.38,19.98,41560,4.5,16.3,17.34,19.07,21.82,24.31,33890,36070,39670,45380,50560,,
55,Wisconsin,332710,Machine Shops,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,5-digit,320,23.7,2.31,16.39,34090,2.3,12.72,14.18,16.37,18.44,20.97,26460,29490,34060,38350,43630,,
55,Wisconsin,332710,Machine Shops,53-7064,"Packers and Packagers, Hand",detailed,5-digit,50,45.5,0.37,15.46,32160,4,12.67,13.72,15.31,17.7,19.33,26350,28540,31840,36820,40210,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",00-0000,All Occupations,total,5-digit,3250,6.3,100,23.57,49020,1.9,14.67,16.82,20.19,27.03,35.6,30500,34980,41990,56230,74050,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",11-0000,Management Occupations,major,5-digit,150,8.8,4.58,61.19,127280,4.1,34.82,43.26,53.87,70.45,96.16,72430,89980,112040,146530,200010,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",11-1021,General and Operations Managers,detailed,5-digit,40,15.7,1.19,82.61,171820,7.9,50.12,59.27,76.11,95.46,#,104250,123280,158300,198550,#,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",11-3051,Industrial Production Managers,detailed,5-digit,90,10.6,2.65,50.32,104670,4.9,31.62,39.63,47.11,58.05,69.64,65760,82420,98000,120750,144840,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",13-0000,Business and Financial Operations Occupations,major,5-digit,120,8.9,3.66,29.57,61500,2.8,19.84,23.08,28.6,35.23,39.86,41270,48010,59480,73290,82910,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",13-1020,Buyers and Purchasing Agents,detailed,5-digit,40,12.6,1.19,27.29,56760,4.5,18.6,23.17,27.19,30.44,37.07,38690,48190,56560,63310,77120,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",13-2011,Accountants and Auditors,detailed,5-digit,40,10.4,1.09,33.53,69750,5.1,21.78,24.72,32.14,38.59,52.61,45290,51410,66850,80260,109430,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",17-0000,Architecture and Engineering Occupations,major,5-digit,120,13.5,3.84,30.82,64110,4.8,20.27,23.38,30.66,36.23,43.33,42160,48640,63760,75350,90120,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",17-2112,Industrial Engineers,detailed,5-digit,60,25.5,1.73,28.36,58980,6.7,20.6,22.68,27.28,33.37,38.07,42840,47170,56740,69420,79180,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",17-2141,Mechanical Engineers,detailed,5-digit,50,21.1,1.46,36.41,75740,4.2,28.02,32.03,35.34,38.68,49.87,58280,66630,73500,80460,103720,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",41-0000,Sales and Related Occupations,major,5-digit,100,20.7,3.12,33.87,70450,4.3,16.5,25.23,30.95,43.2,54.07,34320,52470,64380,89860,112470,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5-digit,90,22.2,2.7,32.35,67280,4.6,10.02,24.02,29.56,40.98,51.85,20840,49970,61480,85240,107850,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",43-0000,Office and Administrative Support Occupations,major,5-digit,250,11.1,7.59,20.69,43040,2.1,15.21,17.04,19.77,23.18,27.96,31630,35440,41120,48220,58160,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",43-4051,Customer Service Representatives,detailed,5-digit,30,25,1.03,20.5,42630,4.1,16.17,19.1,20.88,22.82,23.98,33640,39720,43440,47460,49870,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,5-digit,70,16.2,2.13,19.42,40390,2.3,15.8,17.05,19.06,21.94,23.81,32850,35460,39650,45640,49520,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",43-9061,"Office Clerks, General",detailed,5-digit,40,26.6,1.23,17.89,37210,5.8,10.57,14.2,17.3,19.74,26.08,21980,29530,35990,41070,54250,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",49-0000,"Installation, Maintenance, and Repair Occupations",major,5-digit,130,13.7,3.98,26.55,55220,2.2,18.23,22.93,26.94,29.97,34.69,37910,47680,56030,62340,72160,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",49-9043,"Maintenance Workers, Machinery",detailed,5-digit,40,27.1,1.2,27.17,56520,2.2,22.42,25.68,27.69,29.7,31.29,46630,53410,57590,61770,65070,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",49-9071,"Maintenance and Repair Workers, General",detailed,5-digit,50,11.7,1.66,23.31,48490,3.5,15.85,19.64,24.02,27.75,29.99,32970,40860,49960,57720,62390,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",51-0000,Production Occupations,major,5-digit,2170,5.7,66.85,20.52,42670,1.7,14.56,16.49,19.03,24,29.33,30290,34300,39590,49930,61010,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,5-digit,150,9.8,4.7,32.23,67030,2,23.92,27.57,32.25,36.78,40.3,49760,57350,67080,76510,83830,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",51-2090,Miscellaneous Assemblers and Fabricators,detailed,5-digit,130,25.5,4.09,16.61,34550,4,12.7,14.13,16.44,18.53,20.98,26410,29380,34190,38550,43630,,
55,Wisconsin,332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,5-digit,**,**,**,22.72,47250,3.9,16.09,18.21,23.85,27.34,29.33,33470,37870,49610,56870,61000,,
